epoch,layer,norm,mean,std
0,batch_normalization_7/W_2,34.869457,0.26431894,3.0706987
0,batch_normalization_7/W_3,455.2554,31.366528,25.205952
0,conv2d_9/W_0,12.256314,0.00088096876,0.031905327
0,batch_normalization_8/W_0,11.400984,1.0075877,0.0159637
0,batch_normalization_8/W_1,0.13408692,-0.0017691732,0.01171893
0,batch_normalization_8/W_2,11.367137,0.213551,0.9817653
0,batch_normalization_8/W_3,37.929077,3.072443,1.3413696
0,conv2d_10/W_0,12.110519,0.00045845937,0.031534478
0,batch_normalization_9/W_0,11.316239,1.000136,0.013241585
0,batch_normalization_9/W_1,0.13341962,-0.005786815,0.010275284
0,batch_normalization_9/W_2,41.80009,0.36599565,3.6764681
0,batch_normalization_9/W_3,727.6061,52.19937,37.56656
0,conv2d_11/W_0,11.648687,0.00024824325,0.02144874
0,batch_normalization_10/W_0,16.045534,1.0027341,0.014971714
0,batch_normalization_10/W_1,0.18488991,-0.0021753646,0.011349015
0,batch_normalization_10/W_2,10.824797,0.064556144,0.6734628
0,batch_normalization_10/W_3,37.75631,2.1235833,1.0290312
0,conv2d_13/W_0,20.001127,0.00023043058,0.110491425
0,conv2d_12/W_0,11.224314,0.00028259767,0.0146122705
0,batch_normalization_11/W_0,15.998756,0.9998511,0.011930475
0,batch_normalization_11/W_1,0.17527114,-0.0016110921,0.010835325
0,batch_normalization_11/W_2,123.090096,0.9872885,7.6295166
0,batch_normalization_11/W_3,4748.1104,224.72823,193.80887
0,conv2d_14/W_0,10.346348,-3.6459955e-05,0.013471769
0,batch_normalization_12/W_0,15.955866,0.99719596,0.009546153
0,batch_normalization_12/W_1,0.16761167,-0.0029455582,0.010053089
0,batch_normalization_12/W_2,13.024704,0.09886446,0.8080182
0,batch_normalization_12/W_3,56.663902,3.263782,1.3747392
0,conv2d_15/W_0,10.741096,0.00014029803,0.013985104
0,batch_normalization_13/W_0,15.989667,0.9992387,0.015188183
0,batch_normalization_13/W_1,0.16157013,-0.0016523809,0.009962024
0,batch_normalization_13/W_2,130.22905,1.1006122,8.064559
0,batch_normalization_13/W_3,5566.1016,264.9956,225.38585
0,conv2d_16/W_0,11.778215,4.739613e-06,0.010844371
0,batch_normalization_14/W_0,22.489994,0.99383646,0.013391426
0,batch_normalization_14/W_1,0.27336878,-0.0052535627,0.010879248
0,batch_normalization_14/W_2,13.901779,0.10130992,0.60596716
0,batch_normalization_14/W_3,73.08079,2.8992112,1.4233155
0,conv2d_18/W_0,25.865377,0.00023657769,0.0714433
0,conv2d_17/W_0,8.356532,-0.00039996405,0.005425802
0,batch_normalization_15/W_0,22.623312,0.99977374,0.00947708
0,batch_normalization_15/W_1,0.18538967,-0.00035476644,0.008185458
0,batch_normalization_15/W_2,417.72253,1.6954669,18.382881
0,batch_normalization_15/W_3,32991.36,1260.2238,733.2636
0,conv2d_19/W_0,11.270499,-5.3079068e-05,0.0073374254
0,batch_normalization_16/W_0,22.362568,0.98826087,0.008243284
0,batch_normalization_16/W_1,0.25356713,-0.007432486,0.008386705
0,batch_normalization_16/W_2,20.190687,-0.08513231,0.88824034
0,batch_normalization_16/W_3,121.91668,5.045444,1.890532
0,conv2d_20/W_0,8.501081,-0.00017181072,0.0055319844
0,batch_normalization_17/W_0,22.419905,0.990762,0.011533843
0,batch_normalization_17/W_1,0.31220725,-0.0069478033,0.01192081
0,batch_normalization_17/W_2,424.2555,1.6520996,18.676693
0,batch_normalization_17/W_3,34524.895,1327.1667,752.78937
0,dense_1/W_0,1.329197,-0.008657355,0.058101315
0,dense_1/W_1,0.012460306,-0.012460306,0.0
1,conv2d_1/W_0,10.662663,-0.0058967597,0.19031337
1,batch_normalization_1/W_0,7.979538,0.99671775,0.038010273
1,batch_normalization_1/W_1,0.22213073,-0.010940153,0.02552024
1,batch_normalization_1/W_2,2.1350982,-0.08966743,0.25137335
1,batch_normalization_1/W_3,0.61964935,0.048569217,0.060336463
1,conv2d_2/W_0,10.822413,0.0013133686,0.05635143
1,batch_normalization_2/W_0,7.949652,0.9933819,0.025398327
1,batch_normalization_2/W_1,0.25046584,-0.015534172,0.027182622
1,batch_normalization_2/W_2,9.2379055,0.21042687,1.1354033
1,batch_normalization_2/W_3,28.972647,3.2414477,1.6151984
1,conv2d_3/W_0,10.696158,-0.00014402771,0.05570897
1,batch_normalization_3/W_0,7.9737263,0.9964825,0.021563036
1,batch_normalization_3/W_1,0.2177446,-0.013442797,0.023666745
1,batch_normalization_3/W_2,11.951564,0.31863862,1.4595693
1,batch_normalization_3/W_3,43.937492,4.912098,2.4567072
1,conv2d_4/W_0,9.848799,0.00121471,0.051281437
1,batch_normalization_4/W_0,7.9646287,0.9953014,0.023489365
1,batch_normalization_4/W_1,0.23618266,-0.0141303325,0.02592164
1,batch_normalization_4/W_2,12.516945,0.2340591,1.547012
1,batch_normalization_4/W_3,37.263077,4.222109,1.9671521
1,conv2d_5/W_0,9.698056,1.2701132e-05,0.050510705
1,batch_normalization_5/W_0,7.960948,0.99485093,0.02307516
1,batch_normalization_5/W_1,0.274259,-0.022132121,0.026181106
1,batch_normalization_5/W_2,16.87568,0.28600794,2.0899813
1,batch_normalization_5/W_3,101.07545,11.066273,6.0964317
1,conv2d_6/W_0,10.311181,0.00053607556,0.03797073
1,batch_normalization_6/W_0,11.272956,0.9960791,0.025205085
1,batch_normalization_6/W_1,0.42092827,-0.028111529,0.024371408
1,batch_normalization_6/W_2,12.303112,0.077329606,1.0846988
1,batch_normalization_6/W_3,34.211395,2.7932458,1.1583093
1,conv2d_8/W_0,13.141908,-0.002391277,0.14517924
1,conv2d_7/W_0,9.038796,0.0010675743,0.023514315
1,batch_normalization_7/W_0,11.255211,0.9945425,0.023893816
1,batch_normalization_7/W_1,0.40685192,-0.024033524,0.026750345
1,batch_normalization_7/W_2,40.489365,0.29595494,3.5665298
1,batch_normalization_7/W_3,438.93445,32.90204,20.55819
1,conv2d_9/W_0,8.636418,0.00068986206,0.02248009
1,batch_normalization_8/W_0,11.396329,1.0069599,0.026275923
1,batch_normalization_8/W_1,0.2820098,-0.015299308,0.019678812
1,batch_normalization_8/W_2,16.571949,0.32225484,1.428879
1,batch_normalization_8/W_3,61.468704,4.752192,2.633521
1,conv2d_10/W_0,7.9421115,0.000507288,0.020676363
1,batch_normalization_9/W_0,11.307629,0.99915427,0.024822384
1,batch_normalization_9/W_1,0.24077976,-0.012046654,0.017544428
1,batch_normalization_9/W_2,47.371048,0.46307147,4.1613626
1,batch_normalization_9/W_3,791.36993,59.60234,36.609653
1,conv2d_11/W_0,5.4138556,-0.00020491275,0.009967099
1,batch_normalization_10/W_0,16.006107,1.0000961,0.023909228
1,batch_normalization_10/W_1,0.31786162,-0.008321924,0.018039333
1,batch_normalization_10/W_2,12.260689,0.018191801,0.76607704
1,batch_normalization_10/W_3,47.911835,2.7349343,1.2194682
1,conv2d_13/W_0,16.497519,0.00037711806,0.091135986
1,conv2d_12/W_0,4.997168,-9.403526e-05,0.0065060533
1,batch_normalization_11/W_0,15.977086,0.99828064,0.023948425
1,batch_normalization_11/W_1,0.3222048,-0.0072610406,0.018783191
1,batch_normalization_11/W_2,124.79205,0.42594576,7.7878637
1,batch_normalization_11/W_3,4750.722,228.151,190.02286
1,conv2d_14/W_0,4.9640427,-0.00037058047,0.0064529674
1,batch_normalization_12/W_0,15.982306,0.99867904,0.020727614
1,batch_normalization_12/W_1,0.25268227,-0.007521673,0.013886395
1,batch_normalization_12/W_2,10.571827,-0.09888038,0.65329856
1,batch_normalization_12/W_3,74.51078,4.1860948,2.0404773
1,conv2d_15/W_0,4.7852273,-9.377995e-05,0.006230065
1,batch_normalization_13/W_0,15.974862,0.997993,0.029498406
1,batch_normalization_13/W_1,0.30321562,-0.005795421,0.018043075
1,batch_normalization_13/W_2,126.93246,0.38982803,7.923695
1,batch_normalization_13/W_3,5540.9854,268.968,218.14664
1,conv2d_16/W_0,5.161972,0.00047461948,0.004728941
1,batch_normalization_14/W_0,22.55035,0.9961308,0.030382633
1,batch_normalization_14/W_1,0.5415622,-0.0103760585,0.021567771
1,batch_normalization_14/W_2,15.213691,0.17484462,0.64922464
1,batch_normalization_14/W_3,84.614845,3.4348135,1.4784415
1,conv2d_18/W_0,20.244541,0.00013815767,0.05591801
1,conv2d_17/W_0,5.400775,-0.00015262497,0.0035128393
1,batch_normalization_15/W_0,22.601368,0.9985865,0.022891091
1,batch_normalization_15/W_1,0.37175414,-0.0043286188,0.015848884
1,batch_normalization_15/W_2,388.75656,1.9324303,17.071753
1,batch_normalization_15/W_3,37026.168,1392.7559,858.97754
1,conv2d_19/W_0,5.070735,0.00015152046,0.0032978025
1,batch_normalization_16/W_0,22.352259,0.9876226,0.020705123
1,batch_normalization_16/W_1,0.49338478,-0.016563203,0.014181208
1,batch_normalization_16/W_2,16.673378,0.041768845,0.7356814
1,batch_normalization_16/W_3,130.99323,5.3812757,2.1344748
1,conv2d_20/W_0,5.381351,0.000339774,0.003487007
1,batch_normalization_17/W_0,22.200947,0.9809221,0.021257486
1,batch_normalization_17/W_1,0.6142138,-0.016610343,0.021469276
1,batch_normalization_17/W_2,393.84625,2.09145,17.2796
1,batch_normalization_17/W_3,38831.266,1474.2805,878.3793
1,dense_1/W_0,1.2950321,-0.0078365235,0.056693833
1,dense_1/W_1,0.011973479,-0.011973479,0.0
2,conv2d_1/W_0,10.464911,-0.0059013967,0.18678021
2,batch_normalization_1/W_0,7.9737535,0.9956946,0.045181766
2,batch_normalization_1/W_1,0.25138894,-0.011549592,0.029224142
2,batch_normalization_1/W_2,1.9344951,-0.10237996,0.21906924
2,batch_normalization_1/W_3,0.50952166,0.03951505,0.049950007
2,conv2d_2/W_0,10.350343,0.0018307205,0.05387694
2,batch_normalization_2/W_0,7.912277,0.9885909,0.029623684
2,batch_normalization_2/W_1,0.29149535,-0.021446656,0.029456576
2,batch_normalization_2/W_2,10.403213,0.25958288,1.2742294
2,batch_normalization_2/W_3,33.451504,3.7250996,1.8994886
2,conv2d_3/W_0,10.120359,0.000844242,0.052703444
2,batch_normalization_3/W_0,7.966985,0.9954964,0.02739047
2,batch_normalization_3/W_1,0.2814597,-0.019589812,0.029224047
2,batch_normalization_3/W_2,12.706763,0.4392192,1.5264101
2,batch_normalization_3/W_3,44.380524,5.0279818,2.3441172
2,conv2d_4/W_0,8.906269,0.00110134,0.04637374
2,batch_normalization_4/W_0,7.917245,0.98917854,0.030727904
2,batch_normalization_4/W_1,0.35492623,-0.0217075,0.038692467
2,batch_normalization_4/W_2,14.431918,0.21382076,1.7912734
2,batch_normalization_4/W_3,48.100822,5.3673067,2.7098734
2,conv2d_5/W_0,8.650231,0.0001991557,0.04505285
2,batch_normalization_5/W_0,7.9436955,0.9926014,0.026756726
2,batch_normalization_5/W_1,0.36104748,-0.03307838,0.03070215
2,batch_normalization_5/W_2,18.692173,0.46860474,2.2890484
2,batch_normalization_5/W_3,75.96086,8.695222,3.8144715
2,conv2d_6/W_0,8.043892,0.0011321332,0.02960279
2,batch_normalization_6/W_0,11.180092,0.9876398,0.03296576
2,batch_normalization_6/W_1,0.61236095,-0.0441374,0.031328376
2,batch_normalization_6/W_2,12.605234,0.18323314,1.0989853
2,batch_normalization_6/W_3,31.088142,2.5870366,0.9261791
2,conv2d_8/W_0,11.59361,-0.0023919293,0.12807016
2,conv2d_7/W_0,6.4987717,0.0011195324,0.016886815
2,batch_normalization_7/W_0,11.222643,0.991501,0.029874127
2,batch_normalization_7/W_1,0.52969646,-0.03372775,0.03247241
2,batch_normalization_7/W_2,35.14535,0.26431924,3.095174
2,batch_normalization_7/W_3,259.84973,20.23983,10.85652
2,conv2d_9/W_0,6.0012293,0.0010042822,0.015595903
2,batch_normalization_8/W_0,11.363186,1.0037189,0.036249906
2,batch_normalization_8/W_1,0.42494506,-0.024428848,0.028530672
2,batch_normalization_8/W_2,15.769152,0.27980426,1.3654354
2,batch_normalization_8/W_3,61.677784,4.9048014,2.3796718
2,conv2d_10/W_0,5.2045927,0.00054186996,0.013542795
2,batch_normalization_9/W_0,11.302269,0.9982536,0.03832377
2,batch_normalization_9/W_1,0.35410962,-0.0172409,0.02612258
2,batch_normalization_9/W_2,40.921486,0.46171057,3.5873928
2,batch_normalization_9/W_3,569.5135,41.947227,27.827692
2,conv2d_11/W_0,3.5279944,-0.0008101434,0.0064458232
2,batch_normalization_10/W_0,15.9423,0.9959599,0.029399278
2,batch_normalization_10/W_1,0.40481815,-0.00887173,0.02369472
2,batch_normalization_10/W_2,10.721033,-0.24368677,0.6241821
2,batch_normalization_10/W_3,54.95815,3.1547143,1.3587519
2,conv2d_13/W_0,13.22168,5.8083402e-05,0.07304013
2,conv2d_12/W_0,4.064237,-0.00031126163,0.0052828193
2,batch_normalization_11/W_0,15.971196,0.99757874,0.03520603
2,batch_normalization_11/W_1,0.5602497,-0.017374162,0.03040117
2,batch_normalization_11/W_2,84.77545,-0.08447812,5.2977924
2,batch_normalization_11/W_3,2378.4084,112.41718,97.25923
2,conv2d_14/W_0,4.645518,0.00020772836,0.0060452865
2,batch_normalization_12/W_0,16.218292,1.012697,0.043792132
2,batch_normalization_12/W_1,0.33660856,-0.0087424945,0.019135509
2,batch_normalization_12/W_2,9.168894,0.06833573,0.5689668
2,batch_normalization_12/W_3,108.79866,6.0956645,3.0135922
2,conv2d_15/W_0,4.5139213,-0.00018439637,0.005874613
2,batch_normalization_13/W_0,15.946979,0.995686,0.044639714
2,batch_normalization_13/W_1,0.50681275,-0.012527188,0.0290934
2,batch_normalization_13/W_2,94.9022,-0.20308685,5.92791
2,batch_normalization_13/W_3,3228.4172,151.40105,133.38406
2,conv2d_16/W_0,5.2757306,-0.0006047206,0.0048196497
2,batch_normalization_14/W_0,22.701672,1.0019896,0.050900716
2,batch_normalization_14/W_1,0.71653396,-0.007591331,0.030743243
2,batch_normalization_14/W_2,15.655622,-0.19702953,0.66324
2,batch_normalization_14/W_3,134.57628,5.307681,2.683492
2,conv2d_18/W_0,15.9912195,7.592222e-05,0.04416986
2,conv2d_17/W_0,6.203758,-0.00030228143,0.0040276228
2,batch_normalization_15/W_0,22.581285,0.99682784,0.047547147
2,batch_normalization_15/W_1,0.6422995,-0.0067485142,0.027572025
2,batch_normalization_15/W_2,247.2202,0.48046094,10.915123
2,batch_normalization_15/W_3,18794.238,706.7317,436.3712
2,conv2d_19/W_0,5.65931,-0.0007007966,0.0036172136
2,batch_normalization_16/W_0,22.452267,0.9913026,0.043564934
2,batch_normalization_16/W_1,0.82113355,-0.02653713,0.024752686
2,batch_normalization_16/W_2,22.644156,-0.60345376,0.7983256
2,batch_normalization_16/W_3,240.53813,9.970235,3.6877463
2,conv2d_20/W_0,5.8356028,-0.0003777715,0.0037804598
2,batch_normalization_17/W_0,22.121197,0.97723776,0.027619958
2,batch_normalization_17/W_1,0.81785613,-0.020603945,0.029696811
2,batch_normalization_17/W_2,256.15564,0.44878948,11.311688
2,batch_normalization_17/W_3,20727.855,782.4625,476.34103
2,dense_1/W_0,1.3123796,-0.008651201,0.057350695
2,dense_1/W_1,0.017328925,-0.017328925,0.0
3,conv2d_1/W_0,10.292541,-0.006655287,0.18367483
3,batch_normalization_1/W_0,7.971134,0.9951745,0.04923647
3,batch_normalization_1/W_1,0.29469132,-0.013871338,0.03412488
3,batch_normalization_1/W_2,1.8121194,-0.09685191,0.20476504
3,batch_normalization_1/W_3,0.41612706,0.034658607,0.03878702
3,conv2d_2/W_0,9.873845,0.001486932,0.05140478
3,batch_normalization_2/W_0,7.8813267,0.98452735,0.03546167
3,batch_normalization_2/W_1,0.33360797,-0.023464154,0.034473274
3,batch_normalization_2/W_2,10.056763,0.13227475,1.2501168
3,batch_normalization_2/W_3,34.25099,3.915195,1.7324578
3,conv2d_3/W_0,9.599191,0.0007747679,0.049989786
3,batch_normalization_3/W_0,7.9582977,0.99426794,0.03213727
3,batch_normalization_3/W_1,0.3440454,-0.02580452,0.034403704
3,batch_normalization_3/W_2,13.755144,0.43308726,1.6639553
3,batch_normalization_3/W_3,44.107662,5.0154014,2.289971
3,conv2d_4/W_0,8.034995,0.001442903,0.041824054
3,batch_normalization_4/W_0,7.87087,0.9831464,0.03743384
3,batch_normalization_4/W_1,0.44364437,-0.032415926,0.044994727
3,batch_normalization_4/W_2,15.1648445,0.27434084,1.8756485
3,batch_normalization_4/W_3,49.96699,5.471664,3.0119483
3,conv2d_5/W_0,7.670869,0.000591737,0.039948065
3,batch_normalization_5/W_0,7.915571,0.9889066,0.03267666
3,batch_normalization_5/W_1,0.44322586,-0.043072455,0.034846548
3,batch_normalization_5/W_2,20.031662,0.49267608,2.45501
3,batch_normalization_5/W_3,72.231865,8.422687,3.2528274
3,conv2d_6/W_0,6.446128,0.0005045854,0.023734747
3,batch_normalization_6/W_0,11.107562,0.9806081,0.04793696
3,batch_normalization_6/W_1,0.76842374,-0.05957815,0.032611817
3,batch_normalization_6/W_2,10.459265,0.14340529,0.91328686
3,batch_normalization_6/W_3,29.32808,2.44664,0.85660154
3,conv2d_8/W_0,10.197114,-0.0022702576,0.11264038
3,conv2d_7/W_0,5.2724557,0.00056240085,0.013718831
3,batch_normalization_7/W_0,11.186677,0.988029,0.038319003
3,batch_normalization_7/W_1,0.6067435,-0.038946982,0.036867447
3,batch_normalization_7/W_2,30.212378,0.122729346,2.6676004
3,batch_normalization_7/W_3,210.1548,16.719223,8.093636
3,conv2d_9/W_0,4.75604,-1.0257745e-05,0.012385516
3,batch_normalization_8/W_0,11.381507,1.0049758,0.045217555
3,batch_normalization_8/W_1,0.49494156,-0.028380604,0.033291854
3,batch_normalization_8/W_2,15.175647,0.13971508,1.3340541
3,batch_normalization_8/W_3,92.66282,6.7619205,4.621435
3,conv2d_10/W_0,4.1893067,8.4869185e-05,0.010909324
3,batch_normalization_9/W_0,11.304255,0.9978741,0.05076261
3,batch_normalization_9/W_1,0.50067055,-0.024019316,0.037167724
3,batch_normalization_9/W_2,33.931606,0.24103436,2.9894576
3,batch_normalization_9/W_3,580.84204,40.23414,31.890059
3,conv2d_11/W_0,3.5478392,-0.00091374223,0.006468862
3,batch_normalization_10/W_0,15.98833,0.9985591,0.037702404
3,batch_normalization_10/W_1,0.5272739,-0.016572338,0.028484464
3,batch_normalization_10/W_2,12.040957,-0.24978918,0.70989555
3,batch_normalization_10/W_3,65.43921,3.8042912,1.5016876
3,conv2d_13/W_0,10.610492,-5.6266144e-06,0.058615245
3,conv2d_12/W_0,4.2278333,-0.00026822905,0.0054984563
3,batch_normalization_11/W_0,15.963677,0.9965556,0.048391532
3,batch_normalization_11/W_1,0.71839255,-0.024446769,0.037660636
3,batch_normalization_11/W_2,60.535343,-0.30537623,3.7711148
3,batch_normalization_11/W_3,2201.0605,103.535034,90.58133
3,conv2d_14/W_0,4.6446724,0.0004307342,0.006032399
3,batch_normalization_12/W_0,16.407751,1.0233974,0.06539229
3,batch_normalization_12/W_1,0.50382894,-0.014455367,0.027975326
3,batch_normalization_12/W_2,11.332816,0.24041617,0.666251
3,batch_normalization_12/W_3,167.97057,8.735434,5.8226776
3,conv2d_15/W_0,3.9788938,-0.0004885233,0.005157773
3,batch_normalization_13/W_0,15.8567505,0.98935723,0.057846386
3,batch_normalization_13/W_1,0.70196,-0.026024554,0.035320234
3,batch_normalization_13/W_2,78.988846,-0.48004538,4.9134083
3,batch_normalization_13/W_3,3506.4763,162.5899,146.94672
3,conv2d_16/W_0,3.632514,0.00023637446,0.0033361418
3,batch_normalization_14/W_0,22.6909,1.0005053,0.0678836
3,batch_normalization_14/W_1,0.952409,-0.024087422,0.034517277
3,batch_normalization_14/W_2,15.967372,0.13984866,0.6916684
3,batch_normalization_14/W_3,146.75996,5.55752,3.34385
3,conv2d_18/W_0,12.852471,-4.880219e-05,0.03550024
3,conv2d_17/W_0,5.154291,-0.00033296322,0.0033391279
3,batch_normalization_15/W_0,22.54989,0.99432963,0.066841654
3,batch_normalization_15/W_1,0.82498604,-0.011267012,0.03467499
3,batch_normalization_15/W_2,223.69781,0.6824402,9.862557
3,batch_normalization_15/W_3,21577.2,799.3187,520.0162
3,conv2d_19/W_0,4.1495047,-0.00044873092,0.0026639896
3,batch_normalization_16/W_0,22.303436,0.98395723,0.058284443
3,batch_normalization_16/W_1,1.221799,-0.043049484,0.03259375
3,batch_normalization_16/W_2,24.799154,-0.5238838,0.9626597
3,batch_normalization_16/W_3,269.14526,10.147738,6.2053337
3,conv2d_20/W_0,4.197326,-0.00032964212,0.0027127306
3,batch_normalization_17/W_0,21.99133,0.97119355,0.03674927
3,batch_normalization_17/W_1,1.0822732,-0.026722003,0.039669387
3,batch_normalization_17/W_2,235.82281,0.48666656,10.410625
3,batch_normalization_17/W_3,23320.979,871.6074,550.03894
3,dense_1/W_0,1.332632,-0.009169662,0.058176346
3,dense_1/W_1,0.02354064,-0.02354064,0.0
4,conv2d_1/W_0,10.136683,-0.0055216746,0.18092798
4,batch_normalization_1/W_0,7.9474635,0.99183786,0.05627269
4,batch_normalization_1/W_1,0.3409259,-0.01572596,0.03960802
4,batch_normalization_1/W_2,1.7820623,-0.09014505,0.20370297
4,batch_normalization_1/W_3,0.40638906,0.03353075,0.038160056
4,conv2d_2/W_0,9.443989,0.001653132,0.049159657
4,batch_normalization_2/W_0,7.854706,0.98102117,0.040048335
4,batch_normalization_2/W_1,0.3619024,-0.027711416,0.035756618
4,batch_normalization_2/W_2,10.700473,0.19694164,1.3229809
4,batch_normalization_2/W_3,35.170376,3.9777303,1.8721886
4,conv2d_3/W_0,9.056191,0.0011049276,0.047154717
4,batch_normalization_3/W_0,7.942917,0.9921863,0.036693018
4,batch_normalization_3/W_1,0.3982429,-0.0309949,0.038953826
4,batch_normalization_3/W_2,13.875601,0.4770631,1.6675514
4,batch_normalization_3/W_3,50.76471,5.8337417,2.4967892
4,conv2d_4/W_0,7.2172284,0.0013085912,0.037566945
4,batch_normalization_4/W_0,7.8503804,0.9803561,0.04297557
4,batch_normalization_4/W_1,0.52560014,-0.03843096,0.05328746
4,batch_normalization_4/W_2,14.789122,0.2488206,1.8318185
4,batch_normalization_4/W_3,50.997177,5.6312084,2.9875777
4,conv2d_5/W_0,6.8072686,0.0010036546,0.03544031
4,batch_normalization_5/W_0,7.8876095,0.98522747,0.03776999
4,batch_normalization_5/W_1,0.53590673,-0.05354709,0.04025105
4,batch_normalization_5/W_2,20.390839,0.6424357,2.466564
4,batch_normalization_5/W_3,80.84744,9.453272,3.5728843
4,conv2d_6/W_0,5.2499323,0.0006606625,0.019323409
4,batch_normalization_6/W_0,11.0501,0.9750471,0.05680034
4,batch_normalization_6/W_1,0.9138319,-0.07220943,0.03619295
4,batch_normalization_6/W_2,9.679241,0.15661438,0.84107506
4,batch_normalization_6/W_3,25.251728,2.084805,0.79701096
4,conv2d_8/W_0,8.981671,-0.002509436,0.099202655
4,conv2d_7/W_0,4.3734202,0.0009017246,0.011353362
4,batch_normalization_7/W_0,11.167296,0.9861059,0.04336412
4,batch_normalization_7/W_1,0.67914134,-0.045268286,0.039422896
4,batch_normalization_7/W_2,27.889723,0.16590883,2.4595373
4,batch_normalization_7/W_3,208.17984,16.152935,8.81291
4,conv2d_9/W_0,3.9437795,0.00023202412,0.010267637
4,batch_normalization_8/W_0,11.407602,1.0069075,0.052959513
4,batch_normalization_8/W_1,0.58066493,-0.03151092,0.04051193
4,batch_normalization_8/W_2,14.183894,0.11064048,1.2487993
4,batch_normalization_8/W_3,73.01114,5.736619,2.9557955
4,conv2d_10/W_0,3.6832318,0.00020607427,0.009589536
4,batch_normalization_9/W_0,11.27086,0.99430263,0.06166202
4,batch_normalization_9/W_1,0.6477611,-0.03461732,0.04560398
4,batch_normalization_9/W_2,31.695467,0.21682869,2.7931063
4,batch_normalization_9/W_3,559.5269,38.694435,30.799406
4,conv2d_11/W_0,3.4752877,-0.0007135099,0.0063595786
4,batch_normalization_10/W_0,15.976711,0.99715215,0.05271294
4,batch_normalization_10/W_1,0.6961244,-0.024902653,0.0356761
4,batch_normalization_10/W_2,12.342748,-0.20331293,0.7441474
4,batch_normalization_10/W_3,81.595985,4.3011637,2.7399688
4,conv2d_13/W_0,8.545079,-0.00020523902,0.047204904
4,conv2d_12/W_0,4.2307963,-0.00020972666,0.0055048605
4,batch_normalization_11/W_0,15.929717,0.99408686,0.055001747
4,batch_normalization_11/W_1,0.8561315,-0.032579876,0.042446215
4,batch_normalization_11/W_2,51.661022,-0.6129868,3.1700928
4,batch_normalization_11/W_3,1711.3245,83.24441,67.15903
4,conv2d_14/W_0,4.1195455,0.0003909903,0.005349727
4,batch_normalization_12/W_0,16.370947,1.019862,0.08238362
4,batch_normalization_12/W_1,0.69343066,-0.023210462,0.036600266
4,batch_normalization_12/W_2,9.959282,0.2101214,0.58591753
4,batch_normalization_12/W_3,130.0911,7.2375274,3.7049112
4,conv2d_15/W_0,4.0200977,-0.0003844774,0.0052203676
4,batch_normalization_13/W_0,15.771587,0.9835498,0.06543722
4,batch_normalization_13/W_1,0.8926555,-0.036751077,0.041976076
4,batch_normalization_13/W_2,63.260685,-0.8249097,3.8667817
4,batch_normalization_13/W_3,2652.5674,124.60349,109.356255
4,conv2d_16/W_0,3.855931,0.00015096055,0.0035469974
4,batch_normalization_14/W_0,22.58478,0.99488175,0.080282785
4,batch_normalization_14/W_1,1.1630639,-0.033138394,0.039292157
4,batch_normalization_14/W_2,14.447646,0.13789728,0.6234331
4,batch_normalization_14/W_3,132.1756,5.3751764,2.2867734
4,conv2d_18/W_0,10.4368515,1.7558763e-05,0.028828
